geo_level,geo_code,area,sex,maritalstatus,total,geo_version
district,549,Rural,Male,unspecified,0,2011
district,549,Urban,Male,unspecified,0,2011
district,550,Rural,Male,unspecified,0,2011
district,550,Urban,Male,unspecified,0,2011
district,551,Rural,Male,unspecified,0,2011
district,551,Urban,Male,unspecified,0,2011
district,552,Rural,Male,unspecified,0,2011
district,552,Urban,Male,unspecified,0,2011
district,553,Rural,Male,unspecified,0,2011
district,553,Urban,Male,unspecified,0,2011
district,554,Rural,Male,unspecified,0,2011
district,554,Urban,Male,unspecified,0,2011
district,555,Rural,Male,unspecified,0,2011
district,555,Urban,Male,unspecified,0,2011
district,556,Rural,Male,unspecified,0,2011
district,556,Urban,Male,unspecified,0,2011
district,557,Rural,Male,unspecified,0,2011
district,557,Urban,Male,unspecified,0,2011
district,558,Rural,Male,unspecified,0,2011
district,558,Urban,Male,unspecified,0,2011
district,559,Rural,Male,unspecified,0,2011
district,559,Urban,Male,unspecified,0,2011
district,560,Rural,Male,unspecified,0,2011
district,560,Urban,Male,unspecified,0,2011
district,561,Rural,Male,unspecified,0,2011
district,561,Urban,Male,unspecified,0,2011
district,562,Rural,Male,unspecified,0,2011
district,562,Urban,Male,unspecified,0,2011
district,563,Rural,Male,unspecified,0,2011
district,563,Urban,Male,unspecified,0,2011
district,564,Rural,Male,unspecified,0,2011
district,564,Urban,Male,unspecified,0,2011
district,565,Rural,Male,unspecified,0,2011
district,565,Urban,Male,unspecified,0,2011
district,566,Rural,Male,unspecified,0,2011
district,566,Urban,Male,unspecified,0,2011
district,567,Rural,Male,unspecified,0,2011
district,567,Urban,Male,unspecified,0,2011
district,568,Rural,Male,unspecified,0,2011
district,568,Urban,Male,unspecified,0,2011
district,569,Rural,Male,unspecified,0,2011
district,569,Urban,Male,unspecified,0,2011
district,570,Rural,Male,unspecified,0,2011
district,570,Urban,Male,unspecified,0,2011
district,571,Rural,Male,unspecified,0,2011
district,571,Urban,Male,unspecified,0,2011
district,572,Rural,Male,unspecified,0,2011
district,572,Urban,Male,unspecified,0,2011
district,573,Rural,Male,unspecified,0,2011
district,573,Urban,Male,unspecified,0,2011
district,574,Rural,Male,unspecified,0,2011
district,574,Urban,Male,unspecified,0,2011
district,575,Rural,Male,unspecified,0,2011
district,575,Urban,Male,unspecified,0,2011
district,576,Rural,Male,unspecified,0,2011
district,576,Urban,Male,unspecified,0,2011
district,577,Rural,Male,unspecified,0,2011
district,577,Urban,Male,unspecified,0,2011
district,578,Rural,Male,unspecified,0,2011
district,578,Urban,Male,unspecified,0,2011
district,579,Rural,Male,unspecified,0,2011
district,579,Urban,Male,unspecified,0,2011
district,580,Rural,Male,unspecified,0,2011
district,580,Urban,Male,unspecified,0,2011
district,581,Rural,Male,unspecified,0,2011
district,581,Urban,Male,unspecified,0,2011
district,582,Rural,Male,unspecified,0,2011
district,582,Urban,Male,unspecified,0,2011
district,583,Rural,Male,unspecified,0,2011
district,583,Urban,Male,unspecified,0,2011
district,584,Rural,Male,unspecified,0,2011
district,584,Urban,Male,unspecified,0,2011
district,585,Rural,Male,unspecified,0,2011
district,585,Urban,Male,unspecified,0,2011
district,586,Rural,Male,unspecified,0,2011
district,586,Urban,Male,unspecified,0,2011
district,587,Rural,Male,unspecified,0,2011
district,587,Urban,Male,unspecified,0,2011
district,588,Rural,Male,unspecified,0,2011
district,588,Urban,Male,unspecified,0,2011
district,589,Rural,Male,unspecified,0,2011
district,589,Urban,Male,unspecified,0,2011
district,590,Rural,Male,unspecified,0,2011
district,590,Urban,Male,unspecified,0,2011
district,591,Rural,Male,unspecified,0,2011
district,591,Urban,Male,unspecified,0,2011
district,592,Rural,Male,unspecified,0,2011
district,592,Urban,Male,unspecified,0,2011
district,593,Rural,Male,unspecified,0,2011
district,593,Urban,Male,unspecified,0,2011
district,594,Rural,Male,unspecified,0,2011
district,594,Urban,Male,unspecified,0,2011
district,595,Rural,Male,unspecified,0,2011
district,595,Urban,Male,unspecified,0,2011
district,596,Rural,Male,unspecified,0,2011
district,596,Urban,Male,unspecified,0,2011
district,597,Rural,Male,unspecified,0,2011
district,597,Urban,Male,unspecified,0,2011
district,598,Rural,Male,unspecified,0,2011
district,598,Urban,Male,unspecified,0,2011
district,599,Rural,Male,unspecified,0,2011
district,599,Urban,Male,unspecified,0,2011
district,600,Rural,Male,unspecified,0,2011
district,600,Urban,Male,unspecified,0,2011
district,601,Rural,Male,unspecified,0,2011
district,601,Urban,Male,unspecified,0,2011
district,602,Rural,Male,unspecified,0,2011
district,602,Urban,Male,unspecified,0,2011
district,603,Rural,Male,unspecified,0,2011
district,603,Urban,Male,unspecified,0,2011
district,604,Rural,Male,unspecified,0,2011
district,604,Urban,Male,unspecified,0,2011
district,605,Rural,Male,unspecified,0,2011
district,605,Urban,Male,unspecified,0,2011
district,606,Rural,Male,unspecified,0,2011
district,606,Urban,Male,unspecified,0,2011
district,607,Rural,Male,unspecified,0,2011
district,607,Urban,Male,unspecified,0,2011
district,608,Rural,Male,unspecified,0,2011
district,608,Urban,Male,unspecified,0,2011
district,609,Rural,Male,unspecified,0,2011
district,609,Urban,Male,unspecified,0,2011
district,610,Rural,Male,unspecified,0,2011
district,610,Urban,Male,unspecified,0,2011
district,611,Rural,Male,unspecified,0,2011
district,611,Urban,Male,unspecified,0,2011
district,612,Rural,Male,unspecified,0,2011
district,612,Urban,Male,unspecified,0,2011
district,613,Rural,Male,unspecified,0,2011
district,613,Urban,Male,unspecified,0,2011
district,614,Rural,Male,unspecified,0,2011
district,614,Urban,Male,unspecified,0,2011
district,615,Rural,Male,unspecified,0,2011
district,615,Urban,Male,unspecified,0,2011
district,616,Rural,Male,unspecified,0,2011
district,616,Urban,Male,unspecified,0,2011
district,617,Rural,Male,unspecified,0,2011
district,617,Urban,Male,unspecified,0,2011
district,618,Rural,Male,unspecified,0,2011
district,618,Urban,Male,unspecified,0,2011
district,619,Rural,Male,unspecified,0,2011
district,619,Urban,Male,unspecified,0,2011
district,620,Rural,Male,unspecified,0,2011
district,620,Urban,Male,unspecified,0,2011
district,621,Rural,Male,unspecified,0,2011
district,621,Urban,Male,unspecified,0,2011
district,622,Rural,Male,unspecified,0,2011
district,622,Urban,Male,unspecified,0,2011
district,623,Rural,Male,unspecified,0,2011
district,623,Urban,Male,unspecified,0,2011
district,624,Rural,Male,unspecified,0,2011
district,624,Urban,Male,unspecified,0,2011
district,625,Rural,Male,unspecified,0,2011
district,625,Urban,Male,unspecified,0,2011
district,626,Rural,Male,unspecified,0,2011
district,626,Urban,Male,unspecified,0,2011
district,627,Rural,Male,unspecified,0,2011
district,627,Urban,Male,unspecified,0,2011
district,628,Rural,Male,unspecified,0,2011
district,628,Urban,Male,unspecified,0,2011
district,629,Rural,Male,unspecified,0,2011
district,629,Urban,Male,unspecified,0,2011
district,630,Rural,Male,unspecified,0,2011
district,630,Urban,Male,unspecified,0,2011
district,631,Rural,Male,unspecified,0,2011
district,631,Urban,Male,unspecified,0,2011
district,632,Rural,Male,unspecified,0,2011
district,632,Urban,Male,unspecified,0,2011
district,633,Rural,Male,unspecified,0,2011
district,633,Urban,Male,unspecified,0,2011
district,634,Rural,Male,unspecified,0,2011
district,634,Urban,Male,unspecified,0,2011
district,635,Rural,Male,unspecified,0,2011
district,635,Urban,Male,unspecified,0,2011
district,636,Rural,Male,unspecified,0,2011
district,636,Urban,Male,unspecified,0,2011
district,637,Rural,Male,unspecified,0,2011
district,637,Urban,Male,unspecified,0,2011
district,638,Rural,Male,unspecified,0,2011
district,638,Urban,Male,unspecified,0,2011
district,639,Rural,Male,unspecified,0,2011
district,639,Urban,Male,unspecified,0,2011
district,640,Rural,Male,unspecified,0,2011
district,640,Urban,Male,unspecified,0,2011
country,IN,Rural,Female,never married,174390178,2011
country,IN,Urban,Female,never married,73573264,2011
state,1,Rural,Female,never married,2305218,2011
state,1,Urban,Female,never married,760206,2011
state,2,Rural,Female,never married,1194462,2011
state,2,Urban,Female,never married,128735,2011
state,3,Rural,Female,never married,3258661,2011
state,3,Urban,Female,never married,1909935,2011
state,4,Rural,Female,never married,5150,2011
state,4,Urban,Female,never married,197374,2011
state,5,Rural,Female,never married,1579428,2011
state,5,Urban,Female,never married,637307,2011
state,6,Rural,Female,never married,3191703,2011
state,6,Urban,Female,never married,1664406,2011
state,7,Rural,Female,never married,82409,2011
state,7,Urban,Female,never married,3269765,2011
state,8,Rural,Female,never married,10809581,2011
state,8,Urban,Female,never married,3437233,2011
state,9,Rural,Female,never married,36091433,2011
state,9,Urban,Female,never married,10026963,2011
state,10,Rural,Female,never married,21309392,2011
state,10,Urban,Female,never married,2628946,2011
state,11,Rural,Female,never married,103571,2011
state,11,Urban,Female,never married,34394,2011
state,12,Rural,Female,never married,275594,2011
state,12,Urban,Female,never married,79511,2011
state,13,Rural,Female,never married,396842,2011
state,13,Urban,Female,never married,156161,2011
state,14,Rural,Female,never married,527764,2011
state,14,Urban,Female,never married,202405,2011
state,15,Rural,Female,never married,133643,2011
state,15,Urban,Female,never married,147669,2011
state,16,Rural,Female,never married,553727,2011
state,16,Urban,Female,never married,166883,2011
state,17,Rural,Female,never married,656579,2011
state,17,Urban,Female,never married,160776,2011
state,18,Rural,Female,never married,6163011,2011
state,18,Urban,Female,never married,885049,2011
state,19,Rural,Female,never married,11809410,2011
state,19,Urban,Female,never married,5204746,2011
state,20,Rural,Female,never married,5746218,2011
state,20,Urban,Female,never married,1720283,2011
state,21,Rural,Female,never married,7367662,2011
state,21,Urban,Female,never married,1402419,2011
state,22,Rural,Female,never married,4361837,2011
state,22,Urban,Female,never married,1260394,2011
state,23,Rural,Female,never married,11299456,2011
state,23,Urban,Female,never married,4118174,2011
state,24,Rural,Female,never married,6941145,2011
state,24,Urban,Female,never married,4590024,2011
state,25,Rural,Female,never married,12826,2011
state,25,Urban,Female,never married,25494,2011
state,26,Rural,Female,never married,40529,2011
state,26,Urban,Female,never married,26351,2011
state,27,Rural,Female,never married,11204500,2011
state,27,Urban,Female,never married,9392717,2011
state,29,Rural,Female,never married,6992356,2011
state,29,Urban,Female,never married,4507455,2011
state,30,Rural,Female,never married,104035,2011
state,30,Urban,Female,never married,168495,2011
state,31,Rural,Female,never married,3047,2011
state,31,Urban,Female,never married,10182,2011
state,32,Rural,Female,never married,3139656,2011
state,32,Urban,Female,never married,2870443,2011
state,33,Rural,Female,never married,6615542,2011
state,33,Urban,Female,never married,6170117,2011
state,34,Rural,Female,never married,76724,2011
state,34,Urban,Female,never married,160330,2011
state,35,Rural,Female,never married,45012,2011
state,35,Urban,Female,never married,26583,2011
district,1,Rural,Female,never married,219472,2011
district,1,Urban,Female,never married,27134,2011
district,2,Rural,Female,never married,192439,2011
district,2,Urban,Female,never married,23651,2011
district,3,Rural,Female,never married,19336,2011
district,3,Urban,Female,never married,7090,2011
district,4,Rural,Female,never married,31912,2011
district,4,Urban,Female,never married,3304,2011
district,5,Rural,Female,never married,107508,2011
district,5,Urban,Female,never married,7785,2011
district,6,Rural,Female,never married,138196,2011
district,6,Urban,Female,never married,8061,2011
district,7,Rural,Female,never married,110349,2011
district,7,Urban,Female,never married,17036,2011
district,8,Rural,Female,never married,224020,2011
district,8,Urban,Female,never married,41345,2011
district,9,Rural,Female,never married,89552,2011
district,9,Urban,Female,never married,15964,2011
district,10,Rural,Female,never married,4456,2011
district,10,Urban,Female,never married,295826,2011
district,11,Rural,Female,never married,66055,2011
district,11,Urban,Female,never married,12297,2011
district,12,Rural,Female,never married,125080,2011
district,12,Urban,Female,never married,19389,2011
district,13,Rural,Female,never married,67043,2011
district,13,Urban,Female,never married,3545,2011
district,14,Rural,Female,never married,225528,2011
district,14,Urban,Female,never married,75794,2011
district,15,Rural,Female,never married,93467,2011
district,15,Urban,Female,never married,20297,2011
district,16,Rural,Female,never married,92469,2011
district,16,Urban,Female,never married,6926,2011
district,17,Rural,Female,never married,69856,2011
district,17,Urban,Female,never married,2211,2011
district,18,Rural,Female,never married,53545,2011
district,18,Urban,Female,never married,3200,2011
district,19,Rural,Female,never married,100144,2011
district,19,Urban,Female,never married,18009,2011
district,20,Rural,Female,never married,70108,2011
district,20,Urban,Female,never married,5317,2011
district,21,Rural,Female,never married,152602,2011
district,21,Urban,Female,never married,136227,2011
district,22,Rural,Female,never married,52081,2011
district,22,Urban,Female,never married,9798,2011
district,23,Rural,Female,never married,108535,2011
district,23,Urban,Female,never married,7077,2011
district,24,Rural,Female,never married,265918,2011
district,24,Urban,Female,never married,16510,2011
district,25,Rural,Female,never married,6823,2011
district,25,Urban,Female,never married,0,2011
district,26,Rural,Female,never married,80538,2011
district,26,Urban,Female,never married,7595,2011
district,27,Rural,Female,never married,172690,2011
district,27,Urban,Female,never married,10805,2011
district,28,Rural,Female,never married,74888,2011
district,28,Urban,Female,never married,5517,2011
district,29,Rural,Female,never married,91609,2011
district,29,Urban,Female,never married,8506,2011
district,30,Rural,Female,never married,63513,2011
district,30,Urban,Female,never married,4646,2011
district,31,Rural,Female,never married,91152,2011
district,31,Urban,Female,never married,17526,2011
district,32,Rural,Female,never married,103952,2011
district,32,Urban,Female,never married,11005,2011
district,33,Rural,Female,never married,119185,2011
district,33,Urban,Female,never married,39548,2011
district,34,Rural,Female,never married,15659,2011
district,34,Urban,Female,never married,0,2011
district,35,Rural,Female,never married,319452,2011
district,35,Urban,Female,never married,117416,2011
district,36,Rural,Female,never married,102886,2011
district,36,Urban,Female,never married,52166,2011
district,37,Rural,Female,never married,202121,2011
district,37,Urban,Female,never married,215393,2011
district,38,Rural,Female,never married,243286,2011
district,38,Urban,Female,never married,62424,2011
district,39,Rural,Female,never married,93148,2011
district,39,Urban,Female,never married,24136,2011
district,40,Rural,Female,never married,72675,2011
district,40,Urban,Female,never married,33282,2011
district,41,Rural,Female,never married,264130,2011
district,41,Urban,Female,never married,382007,2011
district,42,Rural,Female,never married,144584,2011
district,42,Urban,Female,never married,42158,2011
district,43,Rural,Female,never married,291516,2011
district,43,Urban,Female,never married,104453,2011
district,44,Rural,Female,never married,117816,2011
district,44,Urban,Female,never married,47300,2011
district,45,Rural,Female,never married,72948,2011
district,45,Urban,Female,never married,39818,2011
district,46,Rural,Female,never married,156494,2011
district,46,Urban,Female,never married,88657,2011
district,47,Rural,Female,never married,109624,2011
district,47,Urban,Female,never married,30051,2011
district,48,Rural,Female,never married,205150,2011
district,48,Urban,Female,never married,138618,2011
district,49,Rural,Female,never married,227587,2011
district,49,Urban,Female,never married,241857,2011
district,50,Rural,Female,never married,189420,2011
district,50,Urban,Female,never married,27231,2011
district,51,Rural,Female,never married,93927,2011
district,51,Urban,Female,never married,32915,2011
district,52,Rural,Female,never married,81328,2011
