geo_level,geo_code,area,sex,education,total,geo_version
district,611,Rural,Female,Graduate Above,4970,2011
district,611,Urban,Female,Graduate Above,15406,2011
district,612,Rural,Female,Graduate Above,15683,2011
district,612,Urban,Female,Graduate Above,30402,2011
district,613,Rural,Female,Graduate Above,7848,2011
district,613,Urban,Female,Graduate Above,17265,2011
district,614,Rural,Female,Graduate Above,23339,2011
district,614,Urban,Female,Graduate Above,80330,2011
district,615,Rural,Female,Graduate Above,6364,2011
district,615,Urban,Female,Graduate Above,4414,2011
district,616,Rural,Female,Graduate Above,9401,2011
district,616,Urban,Female,Graduate Above,3498,2011
district,617,Rural,Female,Graduate Above,22929,2011
district,617,Urban,Female,Graduate Above,44415,2011
district,618,Rural,Female,Graduate Above,20864,2011
district,618,Urban,Female,Graduate Above,14525,2011
district,619,Rural,Female,Graduate Above,17741,2011
district,619,Urban,Female,Graduate Above,10878,2011
district,620,Rural,Female,Graduate Above,30177,2011
district,620,Urban,Female,Graduate Above,41916,2011
district,621,Rural,Female,Graduate Above,14701,2011
district,621,Urban,Female,Graduate Above,13951,2011
district,622,Rural,Female,Graduate Above,13260,2011
district,622,Urban,Female,Graduate Above,19161,2011
district,623,Rural,Female,Graduate Above,14462,2011
district,623,Urban,Female,Graduate Above,98845,2011
district,624,Rural,Female,Graduate Above,6915,2011
district,624,Urban,Female,Graduate Above,18738,2011
district,625,Rural,Female,Graduate Above,12115,2011
district,625,Urban,Female,Graduate Above,33228,2011
district,626,Rural,Female,Graduate Above,9947,2011
district,626,Urban,Female,Graduate Above,13331,2011
district,627,Rural,Female,Graduate Above,12237,2011
district,627,Urban,Female,Graduate Above,38211,2011
district,628,Rural,Female,Graduate Above,24085,2011
district,628,Urban,Female,Graduate Above,52808,2011
district,629,Rural,Female,Graduate Above,11805,2011
district,629,Urban,Female,Graduate Above,74882,2011
district,630,Rural,Female,Graduate Above,12850,2011
district,630,Urban,Female,Graduate Above,11249,2011
district,631,Rural,Female,Graduate Above,13317,2011
district,631,Urban,Female,Graduate Above,21006,2011
district,632,Rural,Female,Graduate Above,17349,2011
district,632,Urban,Female,Graduate Above,160782,2011
district,633,Rural,Female,Graduate Above,15082,2011
district,633,Urban,Female,Graduate Above,47313,2011
district,634,Rural,Female,Graduate Above,0,2011
district,634,Urban,Female,Graduate Above,1496,2011
district,635,Rural,Female,Graduate Above,6788,2011
district,635,Urban,Female,Graduate Above,43685,2011
district,636,Rural,Female,Graduate Above,0,2011
district,636,Urban,Female,Graduate Above,2545,2011
district,637,Rural,Female,Graduate Above,3036,2011
district,637,Urban,Female,Graduate Above,4997,2011
district,638,Rural,Female,Graduate Above,301,2011
district,638,Urban,Female,Graduate Above,0,2011
district,639,Rural,Female,Graduate Above,1514,2011
district,639,Urban,Female,Graduate Above,50,2011
district,640,Rural,Female,Graduate Above,1808,2011
district,640,Urban,Female,Graduate Above,6864,2011
country,IN,Rural,Female,Unclassified,921772,2011
country,IN,Urban,Female,Unclassified,462682,2011
state,1,Rural,Female,Unclassified,9505,2011
state,1,Urban,Female,Unclassified,4360,2011
state,2,Rural,Female,Unclassified,4487,2011
state,2,Urban,Female,Unclassified,382,2011
state,3,Rural,Female,Unclassified,12780,2011
state,3,Urban,Female,Unclassified,6809,2011
state,4,Rural,Female,Unclassified,9,2011
state,4,Urban,Female,Unclassified,818,2011
state,5,Rural,Female,Unclassified,6303,2011
state,5,Urban,Female,Unclassified,2268,2011
state,6,Rural,Female,Unclassified,9654,2011
state,6,Urban,Female,Unclassified,5584,2011
state,7,Rural,Female,Unclassified,142,2011
state,7,Urban,Female,Unclassified,6421,2011
state,8,Rural,Female,Unclassified,53928,2011
state,8,Urban,Female,Unclassified,20456,2011
state,9,Rural,Female,Unclassified,135254,2011
state,9,Urban,Female,Unclassified,61996,2011
state,10,Rural,Female,Unclassified,130716,2011
state,10,Urban,Female,Unclassified,16131,2011
state,11,Rural,Female,Unclassified,614,2011
state,11,Urban,Female,Unclassified,58,2011
state,12,Rural,Female,Unclassified,492,2011
state,12,Urban,Female,Unclassified,270,2011
state,13,Rural,Female,Unclassified,1207,2011
state,13,Urban,Female,Unclassified,568,2011
state,14,Rural,Female,Unclassified,1040,2011
state,14,Urban,Female,Unclassified,486,2011
state,15,Rural,Female,Unclassified,266,2011
state,15,Urban,Female,Unclassified,216,2011
state,16,Rural,Female,Unclassified,3700,2011
state,16,Urban,Female,Unclassified,989,2011
state,17,Rural,Female,Unclassified,2435,2011
state,17,Urban,Female,Unclassified,320,2011
state,18,Rural,Female,Unclassified,11889,2011
state,18,Urban,Female,Unclassified,2189,2011
state,19,Rural,Female,Unclassified,67782,2011
state,19,Urban,Female,Unclassified,35835,2011
state,20,Rural,Female,Unclassified,950,2011
state,20,Urban,Female,Unclassified,619,2011
state,21,Rural,Female,Unclassified,21003,2011
state,21,Urban,Female,Unclassified,5164,2011
state,22,Rural,Female,Unclassified,16954,2011
state,22,Urban,Female,Unclassified,4280,2011
state,23,Rural,Female,Unclassified,52625,2011
state,23,Urban,Female,Unclassified,15637,2011
state,24,Rural,Female,Unclassified,42874,2011
state,24,Urban,Female,Unclassified,28223,2011
state,25,Rural,Female,Unclassified,40,2011
state,25,Urban,Female,Unclassified,125,2011
state,26,Rural,Female,Unclassified,74,2011
state,26,Urban,Female,Unclassified,130,2011
state,27,Rural,Female,Unclassified,162447,2011
state,27,Urban,Female,Unclassified,78226,2011
state,29,Rural,Female,Unclassified,36888,2011
state,29,Urban,Female,Unclassified,21772,2011
state,30,Rural,Female,Unclassified,1759,2011
state,30,Urban,Female,Unclassified,2364,2011
state,31,Rural,Female,Unclassified,5,2011
state,31,Urban,Female,Unclassified,24,2011
state,32,Rural,Female,Unclassified,15590,2011
state,32,Urban,Female,Unclassified,15365,2011
state,33,Rural,Female,Unclassified,44872,2011
state,33,Urban,Female,Unclassified,43463,2011
state,34,Rural,Female,Unclassified,465,2011
state,34,Urban,Female,Unclassified,1300,2011
state,35,Rural,Female,Unclassified,353,2011
state,35,Urban,Female,Unclassified,152,2011
district,1,Rural,Female,Unclassified,846,2011
district,1,Urban,Female,Unclassified,212,2011
district,2,Rural,Female,Unclassified,622,2011
district,2,Urban,Female,Unclassified,62,2011
district,3,Rural,Female,Unclassified,309,2011
district,3,Urban,Female,Unclassified,52,2011
district,4,Rural,Female,Unclassified,168,2011
district,4,Urban,Female,Unclassified,19,2011
district,5,Rural,Female,Unclassified,295,2011
district,5,Urban,Female,Unclassified,32,2011
district,6,Rural,Female,Unclassified,579,2011
district,6,Urban,Female,Unclassified,65,2011
district,7,Rural,Female,Unclassified,476,2011
district,7,Urban,Female,Unclassified,59,2011
district,8,Rural,Female,Unclassified,671,2011
district,8,Urban,Female,Unclassified,142,2011
district,9,Rural,Female,Unclassified,500,2011
district,9,Urban,Female,Unclassified,173,2011
district,10,Rural,Female,Unclassified,8,2011
district,10,Urban,Female,Unclassified,1981,2011
district,11,Rural,Female,Unclassified,477,2011
district,11,Urban,Female,Unclassified,83,2011
district,12,Rural,Female,Unclassified,594,2011
district,12,Urban,Female,Unclassified,97,2011
district,13,Rural,Female,Unclassified,397,2011
district,13,Urban,Female,Unclassified,17,2011
district,14,Rural,Female,Unclassified,934,2011
district,14,Urban,Female,Unclassified,264,2011
district,15,Rural,Female,Unclassified,318,2011
district,15,Urban,Female,Unclassified,54,2011
district,16,Rural,Female,Unclassified,439,2011
district,16,Urban,Female,Unclassified,29,2011
district,17,Rural,Female,Unclassified,485,2011
district,17,Urban,Female,Unclassified,3,2011
district,18,Rural,Female,Unclassified,207,2011
district,18,Urban,Female,Unclassified,15,2011
district,19,Rural,Female,Unclassified,282,2011
district,19,Urban,Female,Unclassified,116,2011
district,20,Rural,Female,Unclassified,133,2011
district,20,Urban,Female,Unclassified,20,2011
district,21,Rural,Female,Unclassified,571,2011
district,21,Urban,Female,Unclassified,832,2011
district,22,Rural,Female,Unclassified,194,2011
district,22,Urban,Female,Unclassified,33,2011
district,23,Rural,Female,Unclassified,346,2011
district,23,Urban,Female,Unclassified,14,2011
district,24,Rural,Female,Unclassified,707,2011
district,24,Urban,Female,Unclassified,36,2011
district,25,Rural,Female,Unclassified,57,2011
district,25,Urban,Female,Unclassified,0,2011
district,26,Rural,Female,Unclassified,277,2011
district,26,Urban,Female,Unclassified,27,2011
district,27,Rural,Female,Unclassified,1096,2011
district,27,Urban,Female,Unclassified,44,2011
district,28,Rural,Female,Unclassified,214,2011
district,28,Urban,Female,Unclassified,11,2011
district,29,Rural,Female,Unclassified,189,2011
district,29,Urban,Female,Unclassified,18,2011
district,30,Rural,Female,Unclassified,199,2011
district,30,Urban,Female,Unclassified,6,2011
district,31,Rural,Female,Unclassified,380,2011
district,31,Urban,Female,Unclassified,56,2011
district,32,Rural,Female,Unclassified,192,2011
district,32,Urban,Female,Unclassified,36,2011
district,33,Rural,Female,Unclassified,722,2011
district,33,Urban,Female,Unclassified,134,2011
district,34,Rural,Female,Unclassified,108,2011
district,34,Urban,Female,Unclassified,0,2011
district,35,Rural,Female,Unclassified,1287,2011
district,35,Urban,Female,Unclassified,522,2011
district,36,Rural,Female,Unclassified,398,2011
district,36,Urban,Female,Unclassified,169,2011
district,37,Rural,Female,Unclassified,760,2011
district,37,Urban,Female,Unclassified,992,2011
district,38,Rural,Female,Unclassified,765,2011
district,38,Urban,Female,Unclassified,184,2011
district,39,Rural,Female,Unclassified,359,2011
district,39,Urban,Female,Unclassified,54,2011
district,40,Rural,Female,Unclassified,267,2011
district,40,Urban,Female,Unclassified,85,2011
district,41,Rural,Female,Unclassified,885,2011
district,41,Urban,Female,Unclassified,1274,2011
district,42,Rural,Female,Unclassified,725,2011
district,42,Urban,Female,Unclassified,150,2011
district,43,Rural,Female,Unclassified,1092,2011
district,43,Urban,Female,Unclassified,321,2011
district,44,Rural,Female,Unclassified,373,2011
district,44,Urban,Female,Unclassified,147,2011
district,45,Rural,Female,Unclassified,230,2011
district,45,Urban,Female,Unclassified,73,2011
district,46,Rural,Female,Unclassified,641,2011
district,46,Urban,Female,Unclassified,366,2011
district,47,Rural,Female,Unclassified,470,2011
district,47,Urban,Female,Unclassified,91,2011
district,48,Rural,Female,Unclassified,692,2011
district,48,Urban,Female,Unclassified,476,2011
district,49,Rural,Female,Unclassified,1044,2011
district,49,Urban,Female,Unclassified,924,2011
district,50,Rural,Female,Unclassified,1042,2011
district,50,Urban,Female,Unclassified,119,2011
district,51,Rural,Female,Unclassified,359,2011
district,51,Urban,Female,Unclassified,109,2011
district,52,Rural,Female,Unclassified,385,2011
district,52,Urban,Female,Unclassified,298,2011
district,53,Rural,Female,Unclassified,696,2011
district,53,Urban,Female,Unclassified,288,2011
district,54,Rural,Female,Unclassified,310,2011
district,54,Urban,Female,Unclassified,167,2011
district,55,Rural,Female,Unclassified,9,2011
district,55,Urban,Female,Unclassified,818,2011
district,56,Rural,Female,Unclassified,372,2011
district,56,Urban,Female,Unclassified,34,2011
district,57,Rural,Female,Unclassified,168,2011
district,57,Urban,Female,Unclassified,26,2011
district,58,Rural,Female,Unclassified,233,2011
district,58,Urban,Female,Unclassified,4,2011
district,59,Rural,Female,Unclassified,1612,2011
district,59,Urban,Female,Unclassified,80,2011
district,60,Rural,Female,Unclassified,411,2011
district,60,Urban,Female,Unclassified,703,2011
district,61,Rural,Female,Unclassified,242,2011
district,61,Urban,Female,Unclassified,51,2011
district,62,Rural,Female,Unclassified,230,2011
district,62,Urban,Female,Unclassified,32,2011
district,63,Rural,Female,Unclassified,219,2011
district,63,Urban,Female,Unclassified,5,2011
district,64,Rural,Female,Unclassified,507,2011
district,64,Urban,Female,Unclassified,33,2011
district,65,Rural,Female,Unclassified,145,2011
district,65,Urban,Female,Unclassified,12,2011
district,66,Rural,Female,Unclassified,428,2011
district,66,Urban,Female,Unclassified,279,2011
district,67,Rural,Female,Unclassified,890,2011
district,67,Urban,Female,Unclassified,501,2011
district,68,Rural,Female,Unclassified,846,2011
district,68,Urban,Female,Unclassified,508,2011
district,69,Rural,Female,Unclassified,96,2011
district,69,Urban,Female,Unclassified,246,2011
district,70,Rural,Female,Unclassified,397,2011
district,70,Urban,Female,Unclassified,300,2011
district,71,Rural,Female,Unclassified,435,2011
district,71,Urban,Female,Unclassified,192,2011
district,72,Rural,Female,Unclassified,270,2011
district,72,Urban,Female,Unclassified,103,2011
district,73,Rural,Female,Unclassified,232,2011
district,73,Urban,Female,Unclassified,75,2011
district,74,Rural,Female,Unclassified,435,2011
district,74,Urban,Female,Unclassified,254,2011
district,75,Rural,Female,Unclassified,274,2011
district,75,Urban,Female,Unclassified,310,2011
district,76,Rural,Female,Unclassified,605,2011
district,76,Urban,Female,Unclassified,281,2011
district,77,Rural,Female,Unclassified,665,2011
district,77,Urban,Female,Unclassified,173,2011
district,78,Rural,Female,Unclassified,590,2011
district,78,Urban,Female,Unclassified,132,2011
district,79,Rural,Female,Unclassified,863,2011
district,79,Urban,Female,Unclassified,207,2011
district,80,Rural,Female,Unclassified,862,2011
district,80,Urban,Female,Unclassified,450,2011
district,81,Rural,Female,Unclassified,566,2011
district,81,Urban,Female,Unclassified,131,2011
district,82,Rural,Female,Unclassified,434,2011
district,82,Urban,Female,Unclassified,211,2011
district,83,Rural,Female,Unclassified,456,2011
district,83,Urban,Female,Unclassified,241,2011
district,84,Rural,Female,Unclassified,415,2011
district,84,Urban,Female,Unclassified,64,2011
district,85,Rural,Female,Unclassified,245,2011
district,85,Urban,Female,Unclassified,90,2011
district,86,Rural,Female,Unclassified,314,2011
district,86,Urban,Female,Unclassified,654,2011
district,87,Rural,Female,Unclassified,848,2011
district,87,Urban,Female,Unclassified,88,2011
district,88,Rural,Female,Unclassified,296,2011
district,88,Urban,Female,Unclassified,1255,2011
district,89,Rural,Female,Unclassified,356,2011
district,89,Urban,Female,Unclassified,127,2011
district,90,Rural,Female,Unclassified,66,2011
district,90,Urban,Female,Unclassified,1373,2011
district,91,Rural,Female,Unclassified,21,2011
district,91,Urban,Female,Unclassified,741,2011
district,92,Rural,Female,Unclassified,11,2011
district,92,Urban,Female,Unclassified,753,2011
district,93,Rural,Female,Unclassified,0,2011
district,93,Urban,Female,Unclassified,564,2011
district,94,Rural,Female,Unclassified,0,2011
district,94,Urban,Female,Unclassified,41,2011
district,95,Rural,Female,Unclassified,0,2011
district,95,Urban,Female,Unclassified,228,2011
district,96,Rural,Female,Unclassified,0,2011
district,96,Urban,Female,Unclassified,864,2011
district,97,Rural,Female,Unclassified,39,2011
district,97,Urban,Female,Unclassified,737,2011
district,98,Rural,Female,Unclassified,5,2011
district,98,Urban,Female,Unclassified,1120,2011
district,99,Rural,Female,Unclassified,989,2011
district,99,Urban,Female,Unclassified,317,2011
district,100,Rural,Female,Unclassified,3368,2011
district,100,Urban,Female,Unclassified,1816,2011
district,101,Rural,Female,Unclassified,921,2011
district,101,Urban,Female,Unclassified,793,2011
district,102,Rural,Female,Unclassified,1388,2011
district,102,Urban,Female,Unclassified,671,2011
district,103,Rural,Female,Unclassified,1140,2011
district,103,Urban,Female,Unclassified,260,2011
district,104,Rural,Female,Unclassified,1964,2011
district,104,Urban,Female,Unclassified,446,2011
district,105,Rural,Female,Unclassified,2267,2011
district,105,Urban,Female,Unclassified,668,2011
district,106,Rural,Female,Unclassified,624,2011
district,106,Urban,Female,Unclassified,149,2011
district,107,Rural,Female,Unclassified,908,2011
district,107,Urban,Female,Unclassified,134,2011
district,108,Rural,Female,Unclassified,1530,2011
district,108,Urban,Female,Unclassified,804,2011
district,109,Rural,Female,Unclassified,1111,2011
district,109,Urban,Female,Unclassified,138,2011
district,110,Rural,Female,Unclassified,2269,2011
district,110,Urban,Female,Unclassified,3156,2011
district,111,Rural,Female,Unclassified,1780,2011
district,111,Urban,Female,Unclassified,671,2011
district,112,Rural,Female,Unclassified,2892,2011
district,112,Urban,Female,Unclassified,985,2011
district,113,Rural,Female,Unclassified,3233,2011
district,113,Urban,Female,Unclassified,1909,2011
district,114,Rural,Female,Unclassified,531,2011
district,114,Urban,Female,Unclassified,61,2011
district,115,Rural,Female,Unclassified,2949,2011
district,115,Urban,Female,Unclassified,173,2011
district,116,Rural,Female,Unclassified,982,2011
district,116,Urban,Female,Unclassified,130,2011
district,117,Rural,Female,Unclassified,338,2011
district,117,Urban,Female,Unclassified,99,2011
district,118,Rural,Female,Unclassified,1378,2011
district,118,Urban,Female,Unclassified,397,2011
district,119,Rural,Female,Unclassified,4719,2011
district,119,Urban,Female,Unclassified,3065,2011
district,120,Rural,Female,Unclassified,1050,2011
district,120,Urban,Female,Unclassified,315,2011
district,121,Rural,Female,Unclassified,735,2011
district,121,Urban,Female,Unclassified,101,2011
district,122,Rural,Female,Unclassified,2201,2011
district,122,Urban,Female,Unclassified,586,2011
district,123,Rural,Female,Unclassified,648,2011
district,123,Urban,Female,Unclassified,158,2011
district,124,Rural,Female,Unclassified,1334,2011
district,124,Urban,Female,Unclassified,56,2011
district,125,Rural,Female,Unclassified,2545,2011
district,125,Urban,Female,Unclassified,147,2011
district,126,Rural,Female,Unclassified,919,2011
district,126,Urban,Female,Unclassified,223,2011
district,127,Rural,Female,Unclassified,933,2011
district,127,Urban,Female,Unclassified,1228,2011
district,128,Rural,Female,Unclassified,793,2011
district,128,Urban,Female,Unclassified,146,2011
district,129,Rural,Female,Unclassified,573,2011
district,129,Urban,Female,Unclassified,111,2011
district,130,Rural,Female,Unclassified,3818,2011
district,130,Urban,Female,Unclassified,501,2011
district,131,Rural,Female,Unclassified,1098,2011
district,131,Urban,Female,Unclassified,42,2011
district,132,Rural,Female,Unclassified,2094,2011
district,132,Urban,Female,Unclassified,943,2011
district,133,Rural,Female,Unclassified,239,2011
district,133,Urban,Female,Unclassified,46,2011
district,134,Rural,Female,Unclassified,1864,2011
district,134,Urban,Female,Unclassified,1004,2011
district,135,Rural,Female,Unclassified,97,2011
district,135,Urban,Female,Unclassified,75,2011
district,136,Rural,Female,Unclassified,1355,2011
district,136,Urban,Female,Unclassified,449,2011
district,137,Rural,Female,Unclassified,797,2011
district,137,Urban,Female,Unclassified,310,2011
district,138,Rural,Female,Unclassified,1198,2011
district,138,Urban,Female,Unclassified,1801,2011
district,139,Rural,Female,Unclassified,637,2011
district,139,Urban,Female,Unclassified,151,2011
district,140,Rural,Female,Unclassified,1109,2011
district,140,Urban,Female,Unclassified,2611,2011
district,141,Rural,Female,Unclassified,657,2011
district,141,Urban,Female,Unclassified,994,2011
district,142,Rural,Female,Unclassified,1336,2011
district,142,Urban,Female,Unclassified,476,2011
district,143,Rural,Female,Unclassified,1755,2011
district,143,Urban,Female,Unclassified,1533,2011
district,144,Rural,Female,Unclassified,653,2011
district,144,Urban,Female,Unclassified,230,2011
district,145,Rural,Female,Unclassified,36,2011
district,145,Urban,Female,Unclassified,30,2011
district,146,Rural,Female,Unclassified,1657,2011
district,146,Urban,Female,Unclassified,3760,2011
district,147,Rural,Female,Unclassified,1120,2011
district,147,Urban,Female,Unclassified,1159,2011
district,148,Rural,Female,Unclassified,1037,2011
district,148,Urban,Female,Unclassified,313,2011
district,149,Rural,Female,Unclassified,3003,2011
district,149,Urban,Female,Unclassified,452,2011
district,150,Rural,Female,Unclassified,2628,2011
district,150,Urban,Female,Unclassified,2095,2011
district,151,Rural,Female,Unclassified,1159,2011
district,151,Urban,Female,Unclassified,302,2011
district,152,Rural,Female,Unclassified,1945,2011
district,152,Urban,Female,Unclassified,743,2011
district,153,Rural,Female,Unclassified,142,2011
district,153,Urban,Female,Unclassified,45,2011
district,154,Rural,Female,Unclassified,4057,2011
district,154,Urban,Female,Unclassified,635,2011
district,155,Rural,Female,Unclassified,2481,2011
district,155,Urban,Female,Unclassified,395,2011
district,156,Rural,Female,Unclassified,2031,2011
district,156,Urban,Female,Unclassified,725,2011
district,157,Rural,Female,Unclassified,1495,2011
district,157,Urban,Female,Unclassified,4937,2011
district,158,Rural,Female,Unclassified,2909,2011
district,158,Urban,Female,Unclassified,424,2011
district,159,Rural,Female,Unclassified,863,2011
district,159,Urban,Female,Unclassified,330,2011
district,160,Rural,Female,Unclassified,802,2011
district,160,Urban,Female,Unclassified,183,2011
district,161,Rural,Female,Unclassified,630,2011
district,161,Urban,Female,Unclassified,879,2011
district,162,Rural,Female,Unclassified,645,2011
district,162,Urban,Female,Unclassified,244,2011
district,163,Rural,Female,Unclassified,976,2011
district,163,Urban,Female,Unclassified,169,2011
district,164,Rural,Female,Unclassified,963,2011
district,164,Urban,Female,Unclassified,15046,2011
district,165,Rural,Female,Unclassified,763,2011
district,165,Urban,Female,Unclassified,310,2011
district,166,Rural,Female,Unclassified,1071,2011
district,166,Urban,Female,Unclassified,1112,2011
district,167,Rural,Female,Unclassified,553,2011
district,167,Urban,Female,Unclassified,150,2011
district,168,Rural,Female,Unclassified,391,2011
district,168,Urban,Female,Unclassified,105,2011
district,169,Rural,Female,Unclassified,440,2011
district,169,Urban,Female,Unclassified,137,2011
district,170,Rural,Female,Unclassified,773,2011
district,170,Urban,Female,Unclassified,174,2011
district,171,Rural,Female,Unclassified,613,2011
district,171,Urban,Female,Unclassified,34,2011
district,172,Rural,Female,Unclassified,1394,2011
district,172,Urban,Female,Unclassified,242,2011
district,173,Rural,Female,Unclassified,3317,2011
district,173,Urban,Female,Unclassified,314,2011
district,174,Rural,Female,Unclassified,1758,2011
district,174,Urban,Female,Unclassified,166,2011
district,175,Rural,Female,Unclassified,6242,2011
district,175,Urban,Female,Unclassified,2036,2011
district,176,Rural,Female,Unclassified,4948,2011
district,176,Urban,Female,Unclassified,1087,2011
district,177,Rural,Female,Unclassified,2266,2011
district,177,Urban,Female,Unclassified,1244,2011
district,178,Rural,Female,Unclassified,2019,2011
district,178,Urban,Female,Unclassified,316,2011
district,179,Rural,Female,Unclassified,3123,2011
district,179,Urban,Female,Unclassified,201,2011
district,180,Rural,Female,Unclassified,3888,2011
district,180,Urban,Female,Unclassified,523,2011
district,181,Rural,Female,Unclassified,897,2011
district,181,Urban,Female,Unclassified,23,2011
district,182,Rural,Female,Unclassified,1655,2011
district,182,Urban,Female,Unclassified,161,2011
district,183,Rural,Female,Unclassified,3407,2011
district,183,Urban,Female,Unclassified,241,2011
district,184,Rural,Female,Unclassified,2735,2011
district,184,Urban,Female,Unclassified,125,2011
district,185,Rural,Female,Unclassified,2383,2011
district,185,Urban,Female,Unclassified,159,2011
district,186,Rural,Female,Unclassified,1630,2011
district,186,Urban,Female,Unclassified,145,2011
district,187,Rural,Female,Unclassified,3001,2011
district,187,Urban,Female,Unclassified,150,2011
district,188,Rural,Female,Unclassified,4433,2011
district,188,Urban,Female,Unclassified,1493,2011
district,189,Rural,Female,Unclassified,5003,2011
district,189,Urban,Female,Unclassified,228,2011
district,190,Rural,Female,Unclassified,2916,2011
district,190,Urban,Female,Unclassified,274,2011
district,191,Rural,Female,Unclassified,3668,2011
district,191,Urban,Female,Unclassified,394,2011
district,192,Rural,Female,Unclassified,1751,2011
district,192,Urban,Female,Unclassified,466,2011
district,193,Rural,Female,Unclassified,4042,2011
district,193,Urban,Female,Unclassified,439,2011
district,194,Rural,Female,Unclassified,4940,2011
district,194,Urban,Female,Unclassified,455,2011
district,195,Rural,Female,Unclassified,7270,2011
district,195,Urban,Female,Unclassified,341,2011
district,196,Rural,Female,Unclassified,1482,2011
district,196,Urban,Female,Unclassified,222,2011
district,197,Rural,Female,Unclassified,1511,2011
district,197,Urban,Female,Unclassified,3725,2011
district,198,Rural,Female,Unclassified,741,2011
district,198,Urban,Female,Unclassified,126,2011
district,199,Rural,Female,Unclassified,1449,2011
district,199,Urban,Female,Unclassified,447,2011
district,200,Rural,Female,Unclassified,1107,2011
district,200,Urban,Female,Unclassified,348,2011
district,201,Rural,Female,Unclassified,864,2011
district,201,Urban,Female,Unclassified,259,2011
district,202,Rural,Female,Unclassified,440,2011
district,202,Urban,Female,Unclassified,135,2011
district,203,Rural,Female,Unclassified,4655,2011
district,203,Urban,Female,Unclassified,516,2011
district,204,Rural,Female,Unclassified,6486,2011
district,204,Urban,Female,Unclassified,510,2011
district,205,Rural,Female,Unclassified,833,2011
district,205,Urban,Female,Unclassified,34,2011
district,206,Rural,Female,Unclassified,5359,2011
district,206,Urban,Female,Unclassified,157,2011
district,207,Rural,Female,Unclassified,5415,2011
district,207,Urban,Female,Unclassified,193,2011
district,208,Rural,Female,Unclassified,3931,2011
district,208,Urban,Female,Unclassified,120,2011
district,209,Rural,Female,Unclassified,9739,2011
district,209,Urban,Female,Unclassified,271,2011
district,210,Rural,Female,Unclassified,3841,2011
district,210,Urban,Female,Unclassified,369,2011
district,211,Rural,Female,Unclassified,6042,2011
district,211,Urban,Female,Unclassified,626,2011
district,212,Rural,Female,Unclassified,6097,2011
district,212,Urban,Female,Unclassified,397,2011
district,213,Rural,Female,Unclassified,3751,2011
district,213,Urban,Female,Unclassified,114,2011
district,214,Rural,Female,Unclassified,2540,2011
district,214,Urban,Female,Unclassified,177,2011
district,215,Rural,Female,Unclassified,4427,2011
district,215,Urban,Female,Unclassified,406,2011
district,216,Rural,Female,Unclassified,7776,2011
district,216,Urban,Female,Unclassified,629,2011
district,217,Rural,Female,Unclassified,4133,2011
district,217,Urban,Female,Unclassified,276,2011
district,218,Rural,Female,Unclassified,6510,2011
district,218,Urban,Female,Unclassified,174,2011
district,219,Rural,Female,Unclassified,3351,2011
district,219,Urban,Female,Unclassified,421,2011
district,220,Rural,Female,Unclassified,3612,2011
district,220,Urban,Female,Unclassified,268,2011
district,221,Rural,Female,Unclassified,4449,2011
district,221,Urban,Female,Unclassified,108,2011
district,222,Rural,Female,Unclassified,3994,2011
district,222,Urban,Female,Unclassified,756,2011
district,223,Rural,Female,Unclassified,2862,2011
district,223,Urban,Female,Unclassified,109,2011
district,224,Rural,Female,Unclassified,3094,2011
district,224,Urban,Female,Unclassified,703,2011
district,225,Rural,Female,Unclassified,7141,2011
district,225,Urban,Female,Unclassified,345,2011
district,226,Rural,Female,Unclassified,1242,2011
district,226,Urban,Female,Unclassified,494,2011
district,227,Rural,Female,Unclassified,1007,2011
district,227,Urban,Female,Unclassified,106,2011
district,228,Rural,Female,Unclassified,976,2011
district,228,Urban,Female,Unclassified,135,2011
district,229,Rural,Female,Unclassified,2954,2011
district,229,Urban,Female,Unclassified,892,2011
district,230,Rural,Female,Unclassified,5033,2011
district,230,Urban,Female,Unclassified,5665,2011
district,231,Rural,Female,Unclassified,2386,2011
district,231,Urban,Female,Unclassified,402,2011
district,232,Rural,Female,Unclassified,1226,2011
district,232,Urban,Female,Unclassified,106,2011
district,233,Rural,Female,Unclassified,2475,2011
district,233,Urban,Female,Unclassified,45,2011
district,234,Rural,Female,Unclassified,2450,2011
district,234,Urban,Female,Unclassified,440,2011
district,235,Rural,Female,Unclassified,147,2011
district,235,Urban,Female,Unclassified,23,2011
district,236,Rural,Female,Unclassified,160,2011
district,236,Urban,Female,Unclassified,80,2011
district,237,Rural,Female,Unclassified,115,2011
district,237,Urban,Female,Unclassified,17,2011
district,238,Rural,Female,Unclassified,62,2011
district,238,Urban,Female,Unclassified,9,2011
district,239,Rural,Female,Unclassified,39,2011
district,239,Urban,Female,Unclassified,13,2011
district,240,Rural,Female,Unclassified,406,2011
district,240,Urban,Female,Unclassified,25,2011
district,241,Rural,Female,Unclassified,22,2011
district,241,Urban,Female,Unclassified,1,2011
district,242,Rural,Female,Unclassified,104,2011
district,242,Urban,Female,Unclassified,2,2011
district,243,Rural,Female,Unclassified,183,2011
district,243,Urban,Female,Unclassified,4,2011
district,244,Rural,Female,Unclassified,305,2011
district,244,Urban,Female,Unclassified,51,2011
district,245,Rural,Female,Unclassified,13,2011
district,245,Urban,Female,Unclassified,3,2011
district,246,Rural,Female,Unclassified,22,2011
district,246,Urban,Female,Unclassified,8,2011
