geo_level,geo_code,age,area,sex,total,geo_version
district,2,35-39,Rural,Female,18440,2011
district,2,40-44,Rural,Female,15377,2011
district,2,45-49,Rural,Female,13014,2011
district,2,50-54,Rural,Female,9443,2011
district,2,55-59,Rural,Female,7677,2011
district,2,60-64,Rural,Female,6757,2011
district,2,65-69,Rural,Female,4574,2011
district,2,70-74,Rural,Female,3891,2011
district,2,75-79,Rural,Female,1694,2011
district,2,80+,Rural,Female,2215,2011
district,2,Age not stated,Rural,Female,188,2011
district,3,0-4,Rural,Female,3044,2011
district,3,5-9,Rural,Female,3193,2011
district,3,10-14,Rural,Female,3506,2011
district,3,15-19,Rural,Female,3724,2011
district,3,20-24,Rural,Female,3904,2011
district,3,25-29,Rural,Female,4038,2011
district,3,30-34,Rural,Female,3423,2011
district,3,35-39,Rural,Female,2835,2011
district,3,40-44,Rural,Female,2332,2011
district,3,45-49,Rural,Female,1901,2011
district,3,50-54,Rural,Female,1776,2011
district,3,55-59,Rural,Female,1450,2011
district,3,60-64,Rural,Female,1328,2011
district,3,65-69,Rural,Female,918,2011
district,3,70-74,Rural,Female,821,2011
district,3,75-79,Rural,Female,502,2011
district,3,80+,Rural,Female,662,2011
district,3,Age not stated,Rural,Female,48,2011
district,4,0-4,Rural,Female,6127,2011
district,4,5-9,Rural,Female,6718,2011
district,4,10-14,Rural,Female,6381,2011
district,4,15-19,Rural,Female,6225,2011
district,4,20-24,Rural,Female,6212,2011
district,4,25-29,Rural,Female,5289,2011
district,4,30-34,Rural,Female,3914,2011
district,4,35-39,Rural,Female,3368,2011
district,4,40-44,Rural,Female,2782,2011
district,4,45-49,Rural,Female,2680,2011
district,4,50-54,Rural,Female,1992,2011
district,4,55-59,Rural,Female,1245,2011
district,4,60-64,Rural,Female,1396,2011
district,4,65-69,Rural,Female,836,2011
district,4,70-74,Rural,Female,788,2011
district,4,75-79,Rural,Female,351,2011
district,4,80+,Rural,Female,421,2011
district,4,Age not stated,Rural,Female,36,2011
district,5,0-4,Rural,Female,26335,2011
district,5,5-9,Rural,Female,26732,2011
district,5,10-14,Rural,Female,26774,2011
district,5,15-19,Rural,Female,20489,2011
district,5,20-24,Rural,Female,17785,2011
district,5,25-29,Rural,Female,16695,2011
district,5,30-34,Rural,Female,14580,2011
district,5,35-39,Rural,Female,12973,2011
district,5,40-44,Rural,Female,10989,2011
district,5,45-49,Rural,Female,9179,2011
district,5,50-54,Rural,Female,7018,2011
district,5,55-59,Rural,Female,4969,2011
district,5,60-64,Rural,Female,4846,2011
district,5,65-69,Rural,Female,2761,2011
district,5,70-74,Rural,Female,2670,2011
district,5,75-79,Rural,Female,1164,2011
district,5,80+,Rural,Female,2227,2011
district,5,Age not stated,Rural,Female,245,2011
district,6,0-4,Rural,Female,33214,2011
district,6,5-9,Rural,Female,34540,2011
district,6,10-14,Rural,Female,34177,2011
district,6,15-19,Rural,Female,27148,2011
district,6,20-24,Rural,Female,25014,2011
district,6,25-29,Rural,Female,23366,2011
district,6,30-34,Rural,Female,20163,2011
district,6,35-39,Rural,Female,17392,2011
district,6,40-44,Rural,Female,14572,2011
district,6,45-49,Rural,Female,12800,2011
district,6,50-54,Rural,Female,9710,2011
district,6,55-59,Rural,Female,6777,2011
district,6,60-64,Rural,Female,6554,2011
district,6,65-69,Rural,Female,4472,2011
district,6,70-74,Rural,Female,4006,2011
district,6,75-79,Rural,Female,1773,2011
district,6,80+,Rural,Female,3336,2011
district,6,Age not stated,Rural,Female,339,2011
district,7,0-4,Rural,Female,23392,2011
district,7,5-9,Rural,Female,25386,2011
district,7,10-14,Rural,Female,26558,2011
district,7,15-19,Rural,Female,23913,2011
district,7,20-24,Rural,Female,23831,2011
district,7,25-29,Rural,Female,21982,2011
district,7,30-34,Rural,Female,19576,2011
district,7,35-39,Rural,Female,17623,2011
district,7,40-44,Rural,Female,14442,2011
district,7,45-49,Rural,Female,12457,2011
district,7,50-54,Rural,Female,9638,2011
district,7,55-59,Rural,Female,7450,2011
district,7,60-64,Rural,Female,6965,2011
district,7,65-69,Rural,Female,4766,2011
district,7,70-74,Rural,Female,4365,2011
district,7,75-79,Rural,Female,2480,2011
district,7,80+,Rural,Female,3495,2011
district,7,Age not stated,Rural,Female,277,2011
district,8,0-4,Rural,Female,45843,2011
district,8,5-9,Rural,Female,47481,2011
district,8,10-14,Rural,Female,48892,2011
district,8,15-19,Rural,Female,44515,2011
district,8,20-24,Rural,Female,36836,2011
district,8,25-29,Rural,Female,31080,2011
district,8,30-34,Rural,Female,26496,2011
district,8,35-39,Rural,Female,24950,2011
district,8,40-44,Rural,Female,20479,2011
district,8,45-49,Rural,Female,16988,2011
district,8,50-54,Rural,Female,12272,2011
district,8,55-59,Rural,Female,10153,2011
district,8,60-64,Rural,Female,9133,2011
district,8,65-69,Rural,Female,6251,2011
district,8,70-74,Rural,Female,5353,2011
district,8,75-79,Rural,Female,2362,2011
district,8,80+,Rural,Female,3667,2011
district,8,Age not stated,Rural,Female,389,2011
district,9,0-4,Rural,Female,17464,2011
district,9,5-9,Rural,Female,19419,2011
district,9,10-14,Rural,Female,20003,2011
district,9,15-19,Rural,Female,18536,2011
district,9,20-24,Rural,Female,14817,2011
district,9,25-29,Rural,Female,11923,2011
district,9,30-34,Rural,Female,9772,2011
district,9,35-39,Rural,Female,9828,2011
district,9,40-44,Rural,Female,7752,2011
district,9,45-49,Rural,Female,6560,2011
district,9,50-54,Rural,Female,4679,2011
district,9,55-59,Rural,Female,3955,2011
district,9,60-64,Rural,Female,3500,2011
district,9,65-69,Rural,Female,2354,2011
district,9,70-74,Rural,Female,1858,2011
district,9,75-79,Rural,Female,835,2011
district,9,80+,Rural,Female,1238,2011
district,9,Age not stated,Rural,Female,115,2011
district,10,0-4,Rural,Female,838,2011
district,10,5-9,Rural,Female,821,2011
district,10,10-14,Rural,Female,910,2011
district,10,15-19,Rural,Female,1045,2011
district,10,20-24,Rural,Female,835,2011
district,10,25-29,Rural,Female,729,2011
district,10,30-34,Rural,Female,620,2011
district,10,35-39,Rural,Female,610,2011
district,10,40-44,Rural,Female,501,2011
district,10,45-49,Rural,Female,377,2011
district,10,50-54,Rural,Female,293,2011
district,10,55-59,Rural,Female,215,2011
district,10,60-64,Rural,Female,195,2011
district,10,65-69,Rural,Female,143,2011
district,10,70-74,Rural,Female,107,2011
district,10,75-79,Rural,Female,50,2011
district,10,80+,Rural,Female,95,2011
district,10,Age not stated,Rural,Female,13,2011
district,11,0-4,Rural,Female,13383,2011
district,11,5-9,Rural,Female,15130,2011
district,11,10-14,Rural,Female,14888,2011
district,11,15-19,Rural,Female,13167,2011
district,11,20-24,Rural,Female,10920,2011
district,11,25-29,Rural,Female,9394,2011
district,11,30-34,Rural,Female,7930,2011
district,11,35-39,Rural,Female,7324,2011
district,11,40-44,Rural,Female,5629,2011
district,11,45-49,Rural,Female,4889,2011
district,11,50-54,Rural,Female,3277,2011
district,11,55-59,Rural,Female,2934,2011
district,11,60-64,Rural,Female,2518,2011
district,11,65-69,Rural,Female,1953,2011
district,11,70-74,Rural,Female,1440,2011
district,11,75-79,Rural,Female,671,2011
district,11,80+,Rural,Female,1135,2011
district,11,Age not stated,Rural,Female,110,2011
district,12,0-4,Rural,Female,27589,2011
district,12,5-9,Rural,Female,22980,2011
district,12,10-14,Rural,Female,23526,2011
district,12,15-19,Rural,Female,24624,2011
district,12,20-24,Rural,Female,23681,2011
district,12,25-29,Rural,Female,20049,2011
district,12,30-34,Rural,Female,17059,2011
district,12,35-39,Rural,Female,14951,2011
district,12,40-44,Rural,Female,13117,2011
district,12,45-49,Rural,Female,10567,2011
district,12,50-54,Rural,Female,8575,2011
district,12,55-59,Rural,Female,6936,2011
district,12,60-64,Rural,Female,6200,2011
district,12,65-69,Rural,Female,4398,2011
district,12,70-74,Rural,Female,3607,2011
district,12,75-79,Rural,Female,1644,2011
district,12,80+,Rural,Female,2124,2011
district,12,Age not stated,Rural,Female,255,2011
district,13,0-4,Rural,Female,12762,2011
district,13,5-9,Rural,Female,13833,2011
district,13,10-14,Rural,Female,14984,2011
district,13,15-19,Rural,Female,15178,2011
district,13,20-24,Rural,Female,13011,2011
district,13,25-29,Rural,Female,9985,2011
district,13,30-34,Rural,Female,8355,2011
district,13,35-39,Rural,Female,7662,2011
district,13,40-44,Rural,Female,6215,2011
district,13,45-49,Rural,Female,5324,2011
district,13,50-54,Rural,Female,4043,2011
district,13,55-59,Rural,Female,3382,2011
district,13,60-64,Rural,Female,2754,2011
district,13,65-69,Rural,Female,1836,2011
district,13,70-74,Rural,Female,1610,2011
district,13,75-79,Rural,Female,668,2011
district,13,80+,Rural,Female,1037,2011
district,13,Age not stated,Rural,Female,55,2011
district,14,0-4,Rural,Female,51528,2011
district,14,5-9,Rural,Female,51045,2011
district,14,10-14,Rural,Female,49584,2011
district,14,15-19,Rural,Female,39134,2011
district,14,20-24,Rural,Female,34573,2011
district,14,25-29,Rural,Female,29249,2011
district,14,30-34,Rural,Female,25405,2011
district,14,35-39,Rural,Female,23264,2011
district,14,40-44,Rural,Female,19077,2011
district,14,45-49,Rural,Female,15561,2011
district,14,50-54,Rural,Female,12165,2011
district,14,55-59,Rural,Female,9695,2011
district,14,60-64,Rural,Female,8501,2011
district,14,65-69,Rural,Female,5815,2011
district,14,70-74,Rural,Female,5099,2011
district,14,75-79,Rural,Female,2054,2011
district,14,80+,Rural,Female,2752,2011
district,14,Age not stated,Rural,Female,292,2011
district,15,0-4,Rural,Female,19763,2011
district,15,5-9,Rural,Female,19071,2011
district,15,10-14,Rural,Female,19892,2011
district,15,15-19,Rural,Female,18037,2011
district,15,20-24,Rural,Female,17125,2011
district,15,25-29,Rural,Female,13919,2011
district,15,30-34,Rural,Female,12011,2011
district,15,35-39,Rural,Female,10665,2011
district,15,40-44,Rural,Female,9050,2011
district,15,45-49,Rural,Female,7121,2011
district,15,50-54,Rural,Female,5727,2011
district,15,55-59,Rural,Female,4491,2011
district,15,60-64,Rural,Female,3929,2011
district,15,65-69,Rural,Female,2729,2011
district,15,70-74,Rural,Female,2329,2011
district,15,75-79,Rural,Female,949,2011
country,IN,15-19,Rural,Male,44570557,2011
district,15,80+,Rural,Female,1334,2011
district,15,Age not stated,Rural,Female,154,2011
district,16,0-4,Rural,Female,22519,2011
district,16,5-9,Rural,Female,22885,2011
district,16,10-14,Rural,Female,22872,2011
district,16,15-19,Rural,Female,18036,2011
district,16,20-24,Rural,Female,17264,2011
district,16,25-29,Rural,Female,14980,2011
district,16,30-34,Rural,Female,13009,2011
district,16,35-39,Rural,Female,10670,2011
district,16,40-44,Rural,Female,9000,2011
district,16,45-49,Rural,Female,7140,2011
district,16,50-54,Rural,Female,5857,2011
district,16,55-59,Rural,Female,4235,2011
district,16,60-64,Rural,Female,4655,2011
district,16,65-69,Rural,Female,3079,2011
district,16,70-74,Rural,Female,2467,2011
district,16,75-79,Rural,Female,1196,2011
district,16,80+,Rural,Female,1818,2011
district,16,Age not stated,Rural,Female,135,2011
district,17,0-4,Rural,Female,18059,2011
district,17,5-9,Rural,Female,17847,2011
district,17,10-14,Rural,Female,17147,2011
district,17,15-19,Rural,Female,13345,2011
district,17,20-24,Rural,Female,11662,2011
district,17,25-29,Rural,Female,9806,2011
district,17,30-34,Rural,Female,8544,2011
district,17,35-39,Rural,Female,7559,2011
district,17,40-44,Rural,Female,6224,2011
district,17,45-49,Rural,Female,4906,2011
district,17,50-54,Rural,Female,3953,2011
district,17,55-59,Rural,Female,2997,2011
district,17,60-64,Rural,Female,2717,2011
district,17,65-69,Rural,Female,1714,2011
district,17,70-74,Rural,Female,1385,2011
district,17,75-79,Rural,Female,642,2011
district,17,80+,Rural,Female,960,2011
district,17,Age not stated,Rural,Female,118,2011
district,18,0-4,Rural,Female,12383,2011
district,18,5-9,Rural,Female,13424,2011
district,18,10-14,Rural,Female,13282,2011
district,18,15-19,Rural,Female,10084,2011
district,18,20-24,Rural,Female,9080,2011
district,18,25-29,Rural,Female,8673,2011
district,18,30-34,Rural,Female,7530,2011
district,18,35-39,Rural,Female,6310,2011
district,18,40-44,Rural,Female,5163,2011
district,18,45-49,Rural,Female,4313,2011
district,18,50-54,Rural,Female,3407,2011
district,18,55-59,Rural,Female,2551,2011
district,18,60-64,Rural,Female,2601,2011
district,18,65-69,Rural,Female,1841,2011
district,18,70-74,Rural,Female,1442,2011
district,18,75-79,Rural,Female,648,2011
district,18,80+,Rural,Female,1012,2011
district,18,Age not stated,Rural,Female,101,2011
district,19,0-4,Rural,Female,24238,2011
district,19,5-9,Rural,Female,24897,2011
district,19,10-14,Rural,Female,25065,2011
district,19,15-19,Rural,Female,21624,2011
district,19,20-24,Rural,Female,20224,2011
district,19,25-29,Rural,Female,18693,2011
district,19,30-34,Rural,Female,16075,2011
district,19,35-39,Rural,Female,13775,2011
district,19,40-44,Rural,Female,10821,2011
district,19,45-49,Rural,Female,9538,2011
district,19,50-54,Rural,Female,7531,2011
district,19,55-59,Rural,Female,5714,2011
district,19,60-64,Rural,Female,5150,2011
district,19,65-69,Rural,Female,3469,2011
district,19,70-74,Rural,Female,3075,2011
district,19,75-79,Rural,Female,1574,2011
district,19,80+,Rural,Female,2243,2011
district,19,Age not stated,Rural,Female,97,2011
district,20,0-4,Rural,Female,17597,2011
district,20,5-9,Rural,Female,17955,2011
district,20,10-14,Rural,Female,17736,2011
district,20,15-19,Rural,Female,12998,2011
district,20,20-24,Rural,Female,12596,2011
district,20,25-29,Rural,Female,11086,2011
district,20,30-34,Rural,Female,9291,2011
district,20,35-39,Rural,Female,7963,2011
district,20,40-44,Rural,Female,6775,2011
district,20,45-49,Rural,Female,5577,2011
district,20,50-54,Rural,Female,4314,2011
district,20,55-59,Rural,Female,3078,2011
district,20,60-64,Rural,Female,3112,2011
district,20,65-69,Rural,Female,1984,2011
district,20,70-74,Rural,Female,1759,2011
district,20,75-79,Rural,Female,856,2011
district,20,80+,Rural,Female,1450,2011
district,20,Age not stated,Rural,Female,63,2011
district,21,0-4,Rural,Female,28408,2011
district,21,5-9,Rural,Female,30993,2011
district,21,10-14,Rural,Female,34098,2011
district,21,15-19,Rural,Female,36475,2011
district,21,20-24,Rural,Female,36616,2011
district,21,25-29,Rural,Female,34796,2011
district,21,30-34,Rural,Female,29385,2011
district,21,35-39,Rural,Female,27508,2011
district,21,40-44,Rural,Female,22315,2011
district,21,45-49,Rural,Female,20512,2011
district,21,50-54,Rural,Female,15706,2011
district,21,55-59,Rural,Female,11584,2011
district,21,60-64,Rural,Female,10969,2011
district,21,65-69,Rural,Female,7088,2011
district,21,70-74,Rural,Female,6666,2011
district,21,75-79,Rural,Female,3713,2011
district,21,80+,Rural,Female,6189,2011
district,21,Age not stated,Rural,Female,321,2011
district,22,0-4,Rural,Female,10100,2011
district,22,5-9,Rural,Female,10738,2011
district,22,10-14,Rural,Female,11409,2011
district,22,15-19,Rural,Female,12078,2011
district,22,20-24,Rural,Female,12664,2011
district,22,25-29,Rural,Female,11916,2011
district,22,30-34,Rural,Female,10353,2011
district,22,35-39,Rural,Female,9402,2011
district,22,40-44,Rural,Female,8118,2011
district,22,45-49,Rural,Female,7027,2011
district,22,50-54,Rural,Female,5361,2011
district,22,55-59,Rural,Female,4011,2011
district,22,60-64,Rural,Female,3923,2011
district,22,65-69,Rural,Female,2654,2011
district,22,70-74,Rural,Female,2488,2011
district,22,75-79,Rural,Female,1404,2011
district,22,80+,Rural,Female,2154,2011
district,22,Age not stated,Rural,Female,118,2011
district,23,0-4,Rural,Female,23001,2011
district,23,5-9,Rural,Female,24472,2011
district,23,10-14,Rural,Female,25856,2011
district,23,15-19,Rural,Female,24526,2011
district,23,20-24,Rural,Female,24371,2011
district,23,25-29,Rural,Female,20323,2011
district,23,30-34,Rural,Female,17426,2011
district,23,35-39,Rural,Female,15724,2011
district,23,40-44,Rural,Female,14607,2011
district,23,45-49,Rural,Female,12381,2011
district,23,50-54,Rural,Female,10454,2011
district,23,55-59,Rural,Female,7892,2011
district,23,60-64,Rural,Female,6891,2011
district,23,65-69,Rural,Female,4733,2011
district,23,70-74,Rural,Female,3754,2011
district,23,75-79,Rural,Female,1873,2011
district,23,80+,Rural,Female,2583,2011
district,23,Age not stated,Rural,Female,142,2011
district,24,0-4,Rural,Female,51723,2011
district,24,5-9,Rural,Female,54201,2011
district,24,10-14,Rural,Female,57743,2011
district,24,15-19,Rural,Female,60691,2011
district,24,20-24,Rural,Female,65213,2011
district,24,25-29,Rural,Female,63099,2011
district,24,30-34,Rural,Female,58858,2011
district,24,35-39,Rural,Female,55922,2011
district,24,40-44,Rural,Female,48131,2011
district,24,45-49,Rural,Female,44266,2011
district,24,50-54,Rural,Female,37419,2011
district,24,55-59,Rural,Female,31253,2011
district,24,60-64,Rural,Female,27449,2011
district,24,65-69,Rural,Female,19583,2011
district,24,70-74,Rural,Female,16771,2011
district,24,75-79,Rural,Female,9787,2011
district,24,80+,Rural,Female,13982,2011
district,24,Age not stated,Rural,Female,2338,2011
district,26,0-4,Rural,Female,15990,2011
district,26,5-9,Rural,Female,17185,2011
district,26,10-14,Rural,Female,19195,2011
district,26,15-19,Rural,Female,19445,2011
district,26,20-24,Rural,Female,20055,2011
district,26,25-29,Rural,Female,17213,2011
district,26,30-34,Rural,Female,15260,2011
district,26,35-39,Rural,Female,14096,2011
district,26,40-44,Rural,Female,12091,2011
district,26,45-49,Rural,Female,10500,2011
district,26,50-54,Rural,Female,8533,2011
district,26,55-59,Rural,Female,6575,2011
district,26,60-64,Rural,Female,5810,2011
district,26,65-69,Rural,Female,3810,2011
district,26,70-74,Rural,Female,3155,2011
district,26,75-79,Rural,Female,1723,2011
district,26,80+,Rural,Female,2445,2011
district,26,Age not stated,Rural,Female,162,2011
district,27,0-4,Rural,Female,35708,2011
district,27,5-9,Rural,Female,39151,2011
district,27,10-14,Rural,Female,42726,2011
district,27,15-19,Rural,Female,41986,2011
district,27,20-24,Rural,Female,43136,2011
district,27,25-29,Rural,Female,40587,2011
district,27,30-34,Rural,Female,38639,2011
district,27,35-39,Rural,Female,35991,2011
district,27,40-44,Rural,Female,30878,2011
district,27,45-49,Rural,Female,27262,2011
district,27,50-54,Rural,Female,23419,2011
district,27,55-59,Rural,Female,18747,2011
district,27,60-64,Rural,Female,16448,2011
district,27,65-69,Rural,Female,11131,2011
district,27,70-74,Rural,Female,9717,2011
district,27,75-79,Rural,Female,5876,2011
district,27,80+,Rural,Female,9010,2011
district,27,Age not stated,Rural,Female,678,2011
district,28,0-4,Rural,Female,15088,2011
district,28,5-9,Rural,Female,16131,2011
district,28,10-14,Rural,Female,17200,2011
district,28,15-19,Rural,Female,17728,2011
district,28,20-24,Rural,Female,19237,2011
district,28,25-29,Rural,Female,18686,2011
district,28,30-34,Rural,Female,18101,2011
district,28,35-39,Rural,Female,17364,2011
district,28,40-44,Rural,Female,14666,2011
district,28,45-49,Rural,Female,13591,2011
district,28,50-54,Rural,Female,11813,2011
district,28,55-59,Rural,Female,10292,2011
district,28,60-64,Rural,Female,9295,2011
district,28,65-69,Rural,Female,6721,2011
district,28,70-74,Rural,Female,6408,2011
district,28,75-79,Rural,Female,3644,2011
district,28,80+,Rural,Female,6576,2011
district,28,Age not stated,Rural,Female,49,2011
district,29,0-4,Rural,Female,17794,2011
district,29,5-9,Rural,Female,19157,2011
