geo_level,geo_code,area,literacy,sex,total,geo_version
district,308,Rural,Literate,Male,218382,2011
district,308,Urban,Literate,Male,19379,2011
district,309,Rural,Literate,Male,339871,2011
district,309,Urban,Literate,Male,113578,2011
district,310,Rural,Literate,Male,385122,2011
district,310,Urban,Literate,Male,106239,2011
district,311,Rural,Literate,Male,396272,2011
district,311,Urban,Literate,Male,48495,2011
district,312,Rural,Literate,Male,336698,2011
district,312,Urban,Literate,Male,95637,2011
district,313,Rural,Literate,Male,354039,2011
district,313,Urban,Literate,Male,42436,2011
district,314,Rural,Literate,Male,267214,2011
district,314,Urban,Literate,Male,47039,2011
district,315,Rural,Literate,Male,50658,2011
district,315,Urban,Literate,Male,27901,2011
district,316,Rural,Literate,Male,509621,2011
district,316,Urban,Literate,Male,130325,2011
district,317,Rural,Literate,Male,388846,2011
district,317,Urban,Literate,Male,47096,2011
district,318,Rural,Literate,Male,206089,2011
district,318,Urban,Literate,Male,20747,2011
district,319,Rural,Literate,Male,191158,2011
district,319,Urban,Literate,Male,45956,2011
district,320,Rural,Literate,Male,132102,2011
district,320,Urban,Literate,Male,13767,2011
district,321,Rural,Literate,Male,489607,2011
district,321,Urban,Literate,Male,60612,2011
district,322,Rural,Literate,Male,80103,2011
district,322,Urban,Literate,Male,457124,2011
district,323,Rural,Literate,Male,257140,2011
district,323,Urban,Literate,Male,36044,2011
district,324,Rural,Literate,Male,318180,2011
district,324,Urban,Literate,Male,4434,2011
district,325,Rural,Literate,Male,245311,2011
district,325,Urban,Literate,Male,23355,2011
district,326,Rural,Literate,Male,248863,2011
district,326,Urban,Literate,Male,15463,2011
state,19,Rural,Literate,Male,21848197,2011
state,19,Urban,Literate,Male,11970613,2011
district,327,Rural,Literate,Male,410782,2011
district,327,Urban,Literate,Male,306891,2011
district,328,Rural,Literate,Male,972356,2011
district,328,Urban,Literate,Male,424266,2011
district,329,Rural,Literate,Male,906392,2011
district,329,Urban,Literate,Male,122341,2011
district,330,Rural,Literate,Male,713641,2011
district,330,Urban,Literate,Male,139854,2011
district,331,Rural,Literate,Male,495597,2011
district,331,Urban,Literate,Male,100877,2011
district,332,Rural,Literate,Male,961409,2011
district,332,Urban,Literate,Male,190610,2011
district,333,Rural,Literate,Male,1713685,2011
district,333,Urban,Literate,Male,463502,2011
district,334,Rural,Literate,Male,1025661,2011
district,334,Urban,Literate,Male,175820,2011
district,335,Rural,Literate,Male,1671556,2011
district,335,Urban,Literate,Male,1246484,2011
district,336,Rural,Literate,Male,1281436,2011
district,336,Urban,Literate,Male,597430,2011
district,337,Rural,Literate,Male,1593026,2011
district,337,Urban,Literate,Male,2463020,2011
district,338,Rural,Literate,Male,1309767,2011
district,338,Urban,Literate,Male,902010,2011
district,339,Rural,Literate,Male,1174375,2011
district,339,Urban,Literate,Male,124962,2011
district,340,Rural,Literate,Male,858620,2011
district,340,Urban,Literate,Male,143438,2011
district,341,Rural,Literate,Male,682352,2011
district,341,Urban,Literate,Male,1260472,2011
district,342,Rural,Literate,Male,0,2011
district,342,Urban,Literate,Male,1926915,2011
district,343,Rural,Literate,Male,2216852,2011
district,343,Urban,Literate,Male,826425,2011
district,344,Rural,Literate,Male,1967008,2011
district,344,Urban,Literate,Male,299905,2011
district,345,Rural,Literate,Male,1893682,2011
district,345,Urban,Literate,Male,255391,2011
state,20,Rural,Literate,Male,7682731,2011
state,20,Urban,Literate,Male,3199788,2011
district,346,Rural,Literate,Male,378452,2011
district,346,Urban,Literate,Male,26709,2011
district,347,Rural,Literate,Male,278745,2011
district,347,Urban,Literate,Male,25157,2011
district,348,Rural,Literate,Male,184511,2011
district,348,Urban,Literate,Male,54269,2011
district,349,Rural,Literate,Male,705100,2011
district,349,Urban,Literate,Male,78636,2011
district,350,Rural,Literate,Male,382872,2011
district,350,Urban,Literate,Male,106965,2011
district,351,Rural,Literate,Male,350710,2011
district,351,Urban,Literate,Male,25502,2011
district,352,Rural,Literate,Male,231109,2011
district,352,Urban,Literate,Male,56194,2011
district,353,Rural,Literate,Male,186532,2011
district,353,Urban,Literate,Male,20457,2011
district,354,Rural,Literate,Male,397144,2011
district,354,Urban,Literate,Male,617806,2011
district,355,Rural,Literate,Male,357363,2011
district,355,Urban,Literate,Male,401725,2011
district,356,Rural,Literate,Male,126853,2011
district,356,Urban,Literate,Male,22715,2011
district,357,Rural,Literate,Male,327892,2011
district,357,Urban,Literate,Male,528634,2011
district,358,Rural,Literate,Male,532569,2011
district,358,Urban,Literate,Male,89137,2011
district,359,Rural,Literate,Male,190161,2011
district,359,Urban,Literate,Male,19545,2011
district,360,Rural,Literate,Male,482336,2011
district,360,Urban,Literate,Male,113777,2011
district,361,Rural,Literate,Male,179912,2011
district,361,Urban,Literate,Male,170119,2011
district,362,Rural,Literate,Male,369261,2011
district,362,Urban,Literate,Male,37014,2011
district,363,Rural,Literate,Male,227285,2011
district,363,Urban,Literate,Male,30975,2011
district,364,Rural,Literate,Male,560352,2011
district,364,Urban,Literate,Male,524892,2011
district,365,Rural,Literate,Male,147000,2011
district,365,Urban,Literate,Male,17741,2011
district,366,Rural,Literate,Male,295167,2011
district,366,Urban,Literate,Male,26628,2011
district,367,Rural,Literate,Male,174914,2011
district,367,Urban,Literate,Male,17077,2011
district,368,Rural,Literate,Male,351945,2011
district,368,Urban,Literate,Male,87328,2011
district,369,Rural,Literate,Male,264546,2011
district,369,Urban,Literate,Male,100786,2011
state,21,Rural,Literate,Male,12154552,2011
state,21,Urban,Literate,Male,2935129,2011
district,370,Rural,Literate,Male,494987,2011
district,370,Urban,Literate,Male,62230,2011
district,371,Rural,Literate,Male,132448,2011
district,371,Urban,Literate,Male,95644,2011
district,372,Rural,Literate,Male,266228,2011
district,372,Urban,Literate,Male,126964,2011
district,373,Rural,Literate,Male,103536,2011
district,373,Urban,Literate,Male,9113,2011
district,374,Rural,Literate,Male,441493,2011
district,374,Urban,Literate,Male,308654,2011
district,375,Rural,Literate,Male,507316,2011
district,375,Urban,Literate,Male,97803,2011
district,376,Rural,Literate,Male,713913,2011
district,376,Urban,Literate,Male,80258,2011
district,377,Rural,Literate,Male,799882,2011
district,377,Urban,Literate,Male,102477,2011
district,378,Rural,Literate,Male,525719,2011
district,378,Urban,Literate,Male,70550,2011
district,379,Rural,Literate,Male,544759,2011
district,379,Urban,Literate,Male,35211,2011
district,380,Rural,Literate,Male,430959,2011
district,380,Urban,Literate,Male,50090,2011
district,381,Rural,Literate,Male,780022,2011
district,381,Urban,Literate,Male,323011,2011
district,382,Rural,Literate,Male,651153,2011
district,382,Urban,Literate,Male,55243,2011
district,383,Rural,Literate,Male,412767,2011
district,383,Urban,Literate,Male,51326,2011
district,384,Rural,Literate,Male,404772,2011
district,384,Urban,Literate,Male,89653,2011
district,385,Rural,Literate,Male,357687,2011
district,385,Urban,Literate,Male,34646,2011
district,386,Rural,Literate,Male,471689,2011
district,386,Urban,Literate,Male,485826,2011
district,387,Rural,Literate,Male,591850,2011
district,387,Urban,Literate,Male,113007,2011
district,388,Rural,Literate,Male,945712,2011
district,388,Urban,Literate,Male,316940,2011
district,389,Rural,Literate,Male,126934,2011
district,389,Urban,Literate,Male,26729,2011
district,390,Rural,Literate,Male,203797,2011
district,390,Urban,Literate,Male,30103,2011
district,391,Rural,Literate,Male,149864,2011
district,391,Urban,Literate,Male,8784,2011
district,392,Rural,Literate,Male,209666,2011
district,392,Urban,Literate,Male,20727,2011
district,393,Rural,Literate,Male,464882,2011
district,393,Urban,Literate,Male,80790,2011
district,394,Rural,Literate,Male,167937,2011
district,394,Urban,Literate,Male,12966,2011
district,395,Rural,Literate,Male,435330,2011
district,395,Urban,Literate,Male,48847,2011
district,396,Rural,Literate,Male,185630,2011
district,396,Urban,Literate,Male,56329,2011
district,397,Rural,Literate,Male,254221,2011
district,397,Urban,Literate,Male,32763,2011
district,398,Rural,Literate,Male,250926,2011
district,398,Urban,Literate,Male,89917,2011
district,399,Rural,Literate,Male,128473,2011
district,399,Urban,Literate,Male,18528,2011
state,22,Rural,Literate,Male,6403012,2011
state,22,Urban,Literate,Male,2404881,2011
district,400,Rural,Literate,Male,145851,2011
district,400,Urban,Literate,Male,84072,2011
district,401,Rural,Literate,Male,596287,2011
district,401,Urban,Literate,Male,98399,2011
district,402,Rural,Literate,Male,250617,2011
district,402,Urban,Literate,Male,30039,2011
district,403,Rural,Literate,Male,441331,2011
district,403,Urban,Literate,Male,101425,2011
district,404,Rural,Literate,Male,249864,2011
district,404,Urban,Literate,Male,183527,2011
district,405,Rural,Literate,Male,503744,2011
district,405,Urban,Literate,Male,89935,2011
district,406,Rural,Literate,Male,656265,2011
district,406,Urban,Literate,Male,276209,2011
district,407,Rural,Literate,Male,216986,2011
district,407,Urban,Literate,Male,31517,2011
district,408,Rural,Literate,Male,451224,2011
district,408,Urban,Literate,Male,110131,2011
district,409,Rural,Literate,Male,752220,2011
district,409,Urban,Literate,Male,532392,2011
district,410,Rural,Literate,Male,898298,2011
district,410,Urban,Literate,Male,594860,2011
district,411,Rural,Literate,Male,317171,2011
district,411,Urban,Literate,Male,46918,2011
district,412,Rural,Literate,Male,244050,2011
district,412,Urban,Literate,Male,59874,2011
district,413,Rural,Literate,Male,227063,2011
district,413,Urban,Literate,Male,31235,2011
district,414,Rural,Literate,Male,305898,2011
district,414,Urban,Literate,Male,76437,2011
district,415,Rural,Literate,Male,24246,2011
district,415,Urban,Literate,Male,9203,2011
district,416,Rural,Literate,Male,78765,2011
district,416,Urban,Literate,Male,37764,2011
district,417,Rural,Literate,Male,43132,2011
district,417,Urban,Literate,Male,10944,2011
state,23,Rural,Literate,Male,17054982,2011
state,23,Urban,Literate,Male,8119346,2011
district,418,Rural,Literate,Male,168393,2011
district,418,Urban,Literate,Male,39808,2011
district,419,Rural,Literate,Male,558748,2011
district,419,Urban,Literate,Male,188904,2011
district,420,Rural,Literate,Male,501892,2011
district,420,Urban,Literate,Male,174621,2011
district,421,Rural,Literate,Male,267017,2011
district,421,Urban,Literate,Male,536097,2011
district,422,Rural,Literate,Male,230901,2011
district,422,Urban,Literate,Male,72914,2011
district,423,Rural,Literate,Male,458705,2011
district,423,Urban,Literate,Male,114537,2011
district,424,Rural,Literate,Male,366751,2011
district,424,Urban,Literate,Male,92602,2011
district,425,Rural,Literate,Male,416937,2011
district,425,Urban,Literate,Male,155073,2011
district,426,Rural,Literate,Male,282573,2011
district,426,Urban,Literate,Male,49567,2011
district,427,Rural,Literate,Male,610355,2011
district,427,Urban,Literate,Male,298252,2011
district,428,Rural,Literate,Male,342733,2011
district,428,Urban,Literate,Male,103004,2011
district,429,Rural,Literate,Male,607280,2011
district,429,Urban,Literate,Male,193771,2011
district,430,Rural,Literate,Male,684319,2011
district,430,Urban,Literate,Male,161253,2011
district,431,Rural,Literate,Male,166849,2011
district,431,Urban,Literate,Male,44058,2011
district,432,Rural,Literate,Male,206269,2011
district,432,Urban,Literate,Male,101620,2011
district,433,Rural,Literate,Male,389057,2011
district,433,Urban,Literate,Male,113841,2011
district,434,Rural,Literate,Male,311054,2011
district,434,Urban,Literate,Male,174036,2011
district,435,Rural,Literate,Male,416991,2011
district,435,Urban,Literate,Male,313826,2011
district,436,Rural,Literate,Male,427370,2011
district,436,Urban,Literate,Male,116139,2011
district,437,Rural,Literate,Male,369959,2011
district,437,Urban,Literate,Male,180757,2011
district,438,Rural,Literate,Male,477831,2011
district,438,Urban,Literate,Male,160648,2011
district,439,Rural,Literate,Male,299899,2011
district,439,Urban,Literate,Male,989732,2011
district,440,Rural,Literate,Male,457771,2011
district,440,Urban,Literate,Male,117657,2011
district,441,Rural,Literate,Male,238262,2011
district,441,Urban,Literate,Male,75380,2011
district,442,Rural,Literate,Male,384594,2011
district,442,Urban,Literate,Male,104203,2011
district,443,Rural,Literate,Male,379182,2011
district,443,Urban,Literate,Male,133162,2011
district,444,Rural,Literate,Male,153144,2011
district,444,Urban,Literate,Male,767170,2011
district,445,Rural,Literate,Male,370658,2011
district,445,Urban,Literate,Male,98550,2011
district,446,Rural,Literate,Male,358832,2011
district,446,Urban,Literate,Male,120261,2011
district,447,Rural,Literate,Male,400175,2011
district,447,Urban,Literate,Male,129608,2011
district,448,Rural,Literate,Male,154040,2011
district,448,Urban,Literate,Male,49767,2011
district,449,Rural,Literate,Male,303089,2011
district,449,Urban,Literate,Male,166110,2011
district,450,Rural,Literate,Male,351840,2011
district,450,Urban,Literate,Male,108743,2011
district,451,Rural,Literate,Male,371345,2011
district,451,Urban,Literate,Male,608962,2011
district,452,Rural,Literate,Male,327734,2011
district,452,Urban,Literate,Male,85757,2011
district,453,Rural,Literate,Male,209532,2011
district,453,Urban,Literate,Male,13227,2011
district,454,Rural,Literate,Male,293753,2011
district,454,Urban,Literate,Male,54280,2011
district,455,Rural,Literate,Male,522433,2011
district,455,Urban,Literate,Male,208861,2011
district,456,Rural,Literate,Male,416105,2011
district,456,Urban,Literate,Male,69236,2011
district,457,Rural,Literate,Male,527089,2011
district,457,Urban,Literate,Male,99379,2011
district,458,Rural,Literate,Male,281493,2011
district,458,Urban,Literate,Male,119044,2011
district,459,Rural,Literate,Male,230726,2011
district,459,Urban,Literate,Male,59578,2011
district,460,Rural,Literate,Male,259031,2011
district,460,Urban,Literate,Male,89730,2011
district,461,Rural,Literate,Male,170653,2011
district,461,Urban,Literate,Male,83467,2011
district,462,Rural,Literate,Male,317149,2011
district,462,Urban,Literate,Male,35881,2011
district,463,Rural,Literate,Male,272515,2011
district,463,Urban,Literate,Male,87408,2011
district,464,Rural,Literate,Male,177981,2011
district,464,Urban,Literate,Male,36601,2011
district,465,Rural,Literate,Male,99574,2011
district,465,Urban,Literate,Male,21331,2011
district,466,Rural,Literate,Male,328903,2011
district,466,Urban,Literate,Male,103356,2011
district,467,Rural,Literate,Male,135496,2011
district,467,Urban,Literate,Male,97577,2011
state,24,Rural,Literate,Male,12467643,2011
state,24,Urban,Literate,Male,11007230,2011
district,468,Rural,Literate,Male,449185,2011
district,468,Urban,Literate,Male,290054,2011
district,469,Rural,Literate,Male,881639,2011
district,469,Urban,Literate,Male,166763,2011
district,470,Rural,Literate,Male,378570,2011
district,470,Urban,Literate,Male,116061,2011
district,471,Rural,Literate,Male,623765,2011
district,471,Urban,Literate,Male,223734,2011
district,472,Rural,Literate,Male,768505,2011
district,472,Urban,Literate,Male,150120,2011
district,473,Rural,Literate,Male,323305,2011
district,473,Urban,Literate,Male,259381,2011
district,474,Rural,Literate,Male,422978,2011
district,474,Urban,Literate,Male,2602485,2011
district,475,Rural,Literate,Male,437657,2011
district,475,Urban,Literate,Male,205564,2011
district,476,Rural,Literate,Male,592755,2011
district,476,Urban,Literate,Male,921320,2011
district,477,Rural,Literate,Male,414998,2011
district,477,Urban,Literate,Male,380142,2011
district,478,Rural,Literate,Male,105738,2011
district,478,Urban,Literate,Male,115883,2011
district,479,Rural,Literate,Male,681209,2011
district,479,Urban,Literate,Male,365772,2011
district,480,Rural,Literate,Male,404938,2011
district,480,Urban,Literate,Male,153242,2011
